API_WellNo,Cnty,Hole,SideTrck,Completion
31009645070000,9,64507,0,0
31009645080000,9,64508,0,0
31009645090000,9,64509,0,0
31009645100000,9,64510,0,0
31009645110000,9,64511,0,0
31009645120000,9,64512,0,0
31009645130000,9,64513,0,0
31009645140000,9,64514,0,0
31009645150000,9,64515,0,0
31009645160000,9,64516,0,0
31009645170000,9,64517,0,0
31009645180000,9,64518,0,0
31009645190000,9,64519,0,0
31009645200000,9,64520,0,0
31009645210000,9,64521,0,0
31009645220000,9,64522,0,0
31009645230000,9,64523,0,0
31009645240000,9,64524,0,0
31009645250000,9,64525,0,0
31009645260000,9,64526,0,0
31009645270000,9,64527,0,0
31009645280000,9,64528,0,0
31009645290000,9,64529,0,0
31009645300000,9,64530,0,0
31009645310000,9,64531,0,0
31009645320000,9,64532,0,0
31009645330000,9,64533,0,0
31009645340000,9,64534,0,0
31009645350000,9,64535,0,0
31009645360000,9,64536,0,0
31009645370000,9,64537,0,0
31009645380000,9,64538,0,0
31009645390000,9,64539,0,0
31009645400000,9,64540,0,0
31009645410000,9,64541,0,0
31009645420000,9,64542,0,0
31009645430000,9,64543,0,0
31009645440000,9,64544,0,0
31009645450000,9,64545,0,0
31009645460000,9,64546,0,0
31009645470000,9,64547,0,0
31009645480000,9,64548,0,0
31009645490000,9,64549,0,0
31009645500000,9,64550,0,0
31009645510000,9,64551,0,0
31009645520000,9,64552,0,0
31009645530000,9,64553,0,0
31009645540000,9,64554,0,0
31009645550000,9,64555,0,0
31009645560000,9,64556,0,0
31009645570000,9,64557,0,0
31009645580000,9,64558,0,0
31009645590000,9,64559,0,0
31009645600000,9,64560,0,0
31009645610000,9,64561,0,0
31009645620000,9,64562,0,0
31009645630000,9,64563,0,0
31009645640000,9,64564,0,0
31009645650000,9,64565,0,0
31009645660000,9,64566,0,0
31009645670000,9,64567,0,0
31009645680000,9,64568,0,0
31009645690000,9,64569,0,0
31009645700000,9,64570,0,0
31009645710000,9,64571,0,0
31009645720000,9,64572,0,0
31009645730000,9,64573,0,0
31009645740000,9,64574,0,0
31009645750000,9,64575,0,0
31009645760000,9,64576,0,0
31009645770000,9,64577,0,0
31009645780000,9,64578,0,0
31009645790000,9,64579,0,0
31009645800000,9,64580,0,0
31009645810000,9,64581,0,0
31009645820000,9,64582,0,0
31009645830000,9,64583,0,0
31009645840000,9,64584,0,0
31009645850000,9,64585,0,0
31009645860000,9,64586,0,0
31009645870000,9,64587,0,0
31009645880000,9,64588,0,0
31009645890000,9,64589,0,0
31009645900000,9,64590,0,0
31009645910000,9,64591,0,0
31009645920000,9,64592,0,0
31009645930000,9,64593,0,0
31009645940000,9,64594,0,0
31009645950000,9,64595,0,0
31009645960000,9,64596,0,0
31009645970000,9,64597,0,0
31009645980000,9,64598,0,0
31009645990000,9,64599,0,0
31009646000000,9,64600,0,0
31009646010000,9,64601,0,0
31009646020000,9,64602,0,0
31009646210000,9,64621,0,0
31009646220000,9,64622,0,0
31009646230000,9,64623,0,0
31009646240000,9,64624,0,0
31009646250000,9,64625,0,0
31009646260000,9,64626,0,0
31009646270000,9,64627,0,0
31009646280000,9,64628,0,0
31009646290000,9,64629,0,0
31009646300000,9,64630,0,0
31009646310000,9,64631,0,0
31009646320000,9,64632,0,0
31009646330000,9,64633,0,0
31009646340000,9,64634,0,0
31009646350000,9,64635,0,0
31009646360000,9,64636,0,0
31009646370000,9,64637,0,0
31009646380000,9,64638,0,0
31009646390000,9,64639,0,0
31009646400000,9,64640,0,0
31009646410000,9,64641,0,0
31009646420000,9,64642,0,0
31009646430000,9,64643,0,0
31009646440000,9,64644,0,0
31009646450000,9,64645,0,0
31009646460000,9,64646,0,0
31009646470000,9,64647,0,0
31009646480000,9,64648,0,0
31009646490000,9,64649,0,0
31009646580000,9,64658,0,0
31009646590000,9,64659,0,0
31009646600000,9,64660,0,0
31009646610000,9,64661,0,0
31009646620000,9,64662,0,0
31009646630000,9,64663,0,0
31009646640000,9,64664,0,0
31009646650000,9,64665,0,0
31009646660000,9,64666,0,0
31009646670000,9,64667,0,0
31009646680000,9,64668,0,0
31009646690000,9,64669,0,0
31009646700000,9,64670,0,0
31009646710000,9,64671,0,0
31009646720000,9,64672,0,0
31009646730000,9,64673,0,0
31009646740000,9,64674,0,0
31009646750000,9,64675,0,0
31009646760000,9,64676,0,0
31009646770000,9,64677,0,0
31009646780000,9,64678,0,0
31009646790000,9,64679,0,0
31009646800000,9,64680,0,0
31009646810000,9,64681,0,0
31009646820000,9,64682,0,0
31009646830000,9,64683,0,0
31009646840000,9,64684,0,0
31009646850000,9,64685,0,0
31009646860000,9,64686,0,0
31009646870000,9,64687,0,0
31009646880000,9,64688,0,0
31009646890000,9,64689,0,0
31009646900000,9,64690,0,0
31009646910000,9,64691,0,0
31009646920000,9,64692,0,0
31009648680000,9,64868,0,0
31009648690000,9,64869,0,0
31009648700000,9,64870,0,0
31009648710000,9,64871,0,0
31009648720000,9,64872,0,0
31009648730000,9,64873,0,0
31009648740000,9,64874,0,0
31009648750000,9,64875,0,0
31009648760000,9,64876,0,0
31009648770000,9,64877,0,0
31009648780000,9,64878,0,0
31009648790000,9,64879,0,0
31009648800000,9,64880,0,0
31009648810000,9,64881,0,0
31009648820000,9,64882,0,0
31009648830000,9,64883,0,0
31009648870000,9,64887,0,0
31009648880000,9,64888,0,0
31009648890000,9,64889,0,0
31009648900000,9,64890,0,0
31009648910000,9,64891,0,0
31009648920000,9,64892,0,0
31009648930000,9,64893,0,0
31009648940000,9,64894,0,0
31009648950000,9,64895,0,0
31009648960000,9,64896,0,0
31009648970000,9,64897,0,0
31009648980000,9,64898,0,0
31009648990000,9,64899,0,0
31009649000000,9,64900,0,0
31009649010000,9,64901,0,0
31009649020000,9,64902,0,0
31009649030000,9,64903,0,0
31009649040000,9,64904,0,0
31009649050000,9,64905,0,0
31009649060000,9,64906,0,0
31009649070000,9,64907,0,0
31009649080000,9,64908,0,0
31009649090000,9,64909,0,0
31009649150000,9,64915,0,0
31009649160000,9,64916,0,0
31009649170000,9,64917,0,0
31009649180000,9,64918,0,0
31009649190000,9,64919,0,0
31009649200000,9,64920,0,0
31009649210000,9,64921,0,0
31009649220000,9,64922,0,0
31009649230000,9,64923,0,0
31009649240000,9,64924,0,0
31009649250000,9,64925,0,0
31009649260000,9,64926,0,0
31009649270000,9,64927,0,0
31009649280000,9,64928,0,0
31009649290000,9,64929,0,0
31009649300000,9,64930,0,0
31009649310000,9,64931,0,0
31009649320000,9,64932,0,0
31009649330000,9,64933,0,0
31009649340000,9,64934,0,0
31009649350000,9,64935,0,0
31009649360000,9,64936,0,0
31009649370000,9,64937,0,0
31009649380000,9,64938,0,0
31009649390000,9,64939,0,0
31009649400000,9,64940,0,0
31009649410000,9,64941,0,0
31009649420000,9,64942,0,0
31009649430000,9,64943,0,0
31009649440000,9,64944,0,0
31009649450000,9,64945,0,0
31009649460000,9,64946,0,0
31009649470000,9,64947,0,0
31009649480000,9,64948,0,0
31009649490000,9,64949,0,0
31009649500000,9,64950,0,0
31009649510000,9,64951,0,0
31009649520000,9,64952,0,0
31009649530000,9,64953,0,0
31009649540000,9,64954,0,0
31009649550000,9,64955,0,0
31009649560000,9,64956,0,0
31009649570000,9,64957,0,0
31009649580000,9,64958,0,0
31009649590000,9,64959,0,0
31009649600000,9,64960,0,0
31009649610000,9,64961,0,0
31009649620000,9,64962,0,0
31009649630000,9,64963,0,0
31009649640000,9,64964,0,0
31009649650000,9,64965,0,0
31009649660000,9,64966,0,0
31009649670000,9,64967,0,0
31009649680000,9,64968,0,0
31009649690000,9,64969,0,0
31009649700000,9,64970,0,0
31009649710000,9,64971,0,0
31009649720000,9,64972,0,0
31009649730000,9,64973,0,0
31009649740000,9,64974,0,0
31009649750000,9,64975,0,0
31009649760000,9,64976,0,0
31009649770000,9,64977,0,0
31009649780000,9,64978,0,0
31009649790000,9,64979,0,0
31009649800000,9,64980,0,0
31009649810000,9,64981,0,0
31009649820000,9,64982,0,0
31009649830000,9,64983,0,0
31009649840000,9,64984,0,0
31009649850000,9,64985,0,0
31009649860000,9,64986,0,0
31009649870000,9,64987,0,0
31009649880000,9,64988,0,0
31009649890000,9,64989,0,0
31009649900000,9,64990,0,0
31009649910000,9,64991,0,0
31009649920000,9,64992,0,0
31009649930000,9,64993,0,0
31009649940000,9,64994,0,0
31009649950000,9,64995,0,0
31009649960000,9,64996,0,0
31009649970000,9,64997,0,0
31009649980000,9,64998,0,0
31009649990000,9,64999,0,0
31009650000000,9,65000,0,0
31009650010000,9,65001,0,0
31009650020000,9,65002,0,0
31009650030000,9,65003,0,0
31009650040000,9,65004,0,0
31009650050000,9,65005,0,0
31009650060000,9,65006,0,0
31009650070000,9,65007,0,0
31009650080000,9,65008,0,0
31009650090000,9,65009,0,0
31009650100000,9,65010,0,0
31009650110000,9,65011,0,0
31009650120000,9,65012,0,0
31009650130000,9,65013,0,0
31009650140000,9,65014,0,0
31009650150000,9,65015,0,0
31009650160000,9,65016,0,0
31009650170000,9,65017,0,0
31009650180000,9,65018,0,0
31009650190000,9,65019,0,0
31009650200000,9,65020,0,0
31009650210000,9,65021,0,0
31009650220000,9,65022,0,0
31009650230000,9,65023,0,0
31009650240000,9,65024,0,0
31009650250000,9,65025,0,0
31009650260000,9,65026,0,0
31009650270000,9,65027,0,0
31009650280000,9,65028,0,0
31009650290000,9,65029,0,0
31009650300000,9,65030,0,0
31009650310000,9,65031,0,0
31009650320000,9,65032,0,0
31009650330000,9,65033,0,0
31009650340000,9,65034,0,0
31009650350000,9,65035,0,0
31009650360000,9,65036,0,0
31009650370000,9,65037,0,0
31009650380000,9,65038,0,0
31009650390000,9,65039,0,0
31009650400000,9,65040,0,0
31009650410000,9,65041,0,0
31009650420000,9,65042,0,0
31009650430000,9,65043,0,0
31009650440000,9,65044,0,0
31009650450000,9,65045,0,0
31009650460000,9,65046,0,0
31009650470000,9,65047,0,0
31009650480000,9,65048,0,0
31009650490000,9,65049,0,0
31009650500000,9,65050,0,0
31009650510000,9,65051,0,0
31009650520000,9,65052,0,0
31009650530000,9,65053,0,0
31009650540000,9,65054,0,0
31009650550000,9,65055,0,0
31009650560000,9,65056,0,0
31009650570000,9,65057,0,0
31009650580000,9,65058,0,0
31009650590000,9,65059,0,0
31009650600000,9,65060,0,0
31009650610000,9,65061,0,0
31009650620000,9,65062,0,0
31009650630000,9,65063,0,0
31009650640000,9,65064,0,0
31009650650000,9,65065,0,0
31009650660000,9,65066,0,0
31009650670000,9,65067,0,0
31009650680000,9,65068,0,0
31009650690000,9,65069,0,0
31009650700000,9,65070,0,0
31009650710000,9,65071,0,0
31009650720000,9,65072,0,0
31009650730000,9,65073,0,0
31009650740000,9,65074,0,0
31009650750000,9,65075,0,0
31009650760000,9,65076,0,0
31009650770000,9,65077,0,0
31009650780000,9,65078,0,0
31009650790000,9,65079,0,0
31009650800000,9,65080,0,0
31009650810000,9,65081,0,0
31009650820000,9,65082,0,0
31009650830000,9,65083,0,0
31009650840000,9,65084,0,0
31009650850000,9,65085,0,0
31009650860000,9,65086,0,0
31009650870000,9,65087,0,0
31009650880000,9,65088,0,0
31009650890000,9,65089,0,0
31009650900000,9,65090,0,0
31009650910000,9,65091,0,0
31009650920000,9,65092,0,0
31009650930000,9,65093,0,0
31009650940000,9,65094,0,0
31009650950000,9,65095,0,0
31009650960000,9,65096,0,0
31009650970000,9,65097,0,0
31009650980000,9,65098,0,0
31009650990000,9,65099,0,0
31009651000000,9,65100,0,0
31009651010000,9,65101,0,0
31009651020000,9,65102,0,0
31009651030000,9,65103,0,0
31009651040000,9,65104,0,0
31009651050000,9,65105,0,0
31009651060000,9,65106,0,0
31009651070000,9,65107,0,0
31009651080000,9,65108,0,0
31009651090000,9,65109,0,0
31009651100000,9,65110,0,0
31009651110000,9,65111,0,0
31009651120000,9,65112,0,0
31009651130000,9,65113,0,0
31009651140000,9,65114,0,0
31009651150000,9,65115,0,0
31009651160000,9,65116,0,0
31009651170000,9,65117,0,0
31009651180000,9,65118,0,0
31009651190000,9,65119,0,0
31009651200000,9,65120,0,0
31009651210000,9,65121,0,0
31009651220000,9,65122,0,0
31009651230000,9,65123,0,0
31009651240000,9,65124,0,0
31009651250000,9,65125,0,0
31009651260000,9,65126,0,0
31009651270000,9,65127,0,0
31009651280000,9,65128,0,0
31009651290000,9,65129,0,0
31009651300000,9,65130,0,0
31009651310000,9,65131,0,0
31009651320000,9,65132,0,0
31009653380000,9,65338,0,0
31009653390000,9,65339,0,0
31009653400000,9,65340,0,0
31009653410000,9,65341,0,0
31009653420000,9,65342,0,0
31009653430000,9,65343,0,0
31009653440000,9,65344,0,0
31009653450000,9,65345,0,0
31009653460000,9,65346,0,0
31009653470000,9,65347,0,0
31009653480000,9,65348,0,0
31009653490000,9,65349,0,0
31009653500000,9,65350,0,0
31009653510000,9,65351,0,0
31009653520000,9,65352,0,0
31009653530000,9,65353,0,0
31009653540000,9,65354,0,0
31009653550000,9,65355,0,0
31009653560000,9,65356,0,0
31009653570000,9,65357,0,0
31009653580000,9,65358,0,0
31009653590000,9,65359,0,0
31009653600000,9,65360,0,0
31009653610000,9,65361,0,0
31009653620000,9,65362,0,0
31009653630000,9,65363,0,0
31009653640000,9,65364,0,0
31009653650000,9,65365,0,0
31009653660000,9,65366,0,0
31009653670000,9,65367,0,0
31009653680000,9,65368,0,0
31009653690000,9,65369,0,0
31009653700000,9,65370,0,0
31009653710000,9,65371,0,0
31009653720000,9,65372,0,0
31009653730000,9,65373,0,0
31009653740000,9,65374,0,0
31009653750000,9,65375,0,0
31009653760000,9,65376,0,0
31009653770000,9,65377,0,0
31009653780000,9,65378,0,0
31009653790000,9,65379,0,0
31009653800000,9,65380,0,0
31009653810000,9,65381,0,0
31009653820000,9,65382,0,0
31009653830000,9,65383,0,0
31009653840000,9,65384,0,0
31009653850000,9,65385,0,0
31009653860000,9,65386,0,0
31009653870000,9,65387,0,0
31009653880000,9,65388,0,0
31009653890000,9,65389,0,0
31009653900000,9,65390,0,0
31009653910000,9,65391,0,0
31009653920000,9,65392,0,0
31009653930000,9,65393,0,0
31009655140000,9,65514,0,0
31009655150000,9,65515,0,0
31009655160000,9,65516,0,0
31009655170000,9,65517,0,0
31009655180000,9,65518,0,0
31009655190000,9,65519,0,0
31009655200000,9,65520,0,0
31009655210000,9,65521,0,0
31009655220000,9,65522,0,0
31009655230000,9,65523,0,0
31009655240000,9,65524,0,0
31009655250000,9,65525,0,0
31009655260000,9,65526,0,0
31009655270000,9,65527,0,0
31009655280000,9,65528,0,0
31009655290000,9,65529,0,0
31009655300000,9,65530,0,0
31009655310000,9,65531,0,0
31009655320000,9,65532,0,0
31009655330000,9,65533,0,0
31009655340000,9,65534,0,0
31009655350000,9,65535,0,0
31009655360000,9,65536,0,0
31009655370000,9,65537,0,0
31009655380000,9,65538,0,0
31009655390000,9,65539,0,0
31009655400000,9,65540,0,0
31009655410000,9,65541,0,0
31009655420000,9,65542,0,0
31009655430000,9,65543,0,0
31009655440000,9,65544,0,0
31009655450000,9,65545,0,0
31009655460000,9,65546,0,0
31009655470000,9,65547,0,0
31009655480000,9,65548,0,0
31009655490000,9,65549,0,0
31009655500000,9,65550,0,0
31009655510000,9,65551,0,0
31009655520000,9,65552,0,0
31009656030000,9,65603,0,0
31009656040000,9,65604,0,0
31009656560000,9,65656,0,0
31009656570000,9,65657,0,0
31009657540000,9,65754,0,0
31009657550000,9,65755,0,0
31009657560000,9,65756,0,0
31009657570000,9,65757,0,0
31009657580000,9,65758,0,0
31009657590000,9,65759,0,0
31009657600000,9,65760,0,0
31009657610000,9,65761,0,0
31009657620000,9,65762,0,0
31009657630000,9,65763,0,0
31009657640000,9,65764,0,0
31009657650000,9,65765,0,0
31009657660000,9,65766,0,0
31009657670000,9,65767,0,0
31009657680000,9,65768,0,0
31009657690000,9,65769,0,0
31009657700000,9,65770,0,0
31009657710000,9,65771,0,0
31009657720000,9,65772,0,0
31009657730000,9,65773,0,0
31009657740000,9,65774,0,0
31009657750000,9,65775,0,0
31009657760000,9,65776,0,0
31009657780000,9,65778,0,0
31009657790000,9,65779,0,0
31009657800000,9,65780,0,0
31009657810000,9,65781,0,0
31009657820000,9,65782,0,0
31009658220000,9,65822,0,0
31009658530000,9,65853,0,0
31009658540000,9,65854,0,0
31009658550000,9,65855,0,0
31009658560000,9,65856,0,0
31009658570000,9,65857,0,0
31009658580000,9,65858,0,0
31009658590000,9,65859,0,0
31009658600000,9,65860,0,0
31009658610000,9,65861,0,0
31009658620000,9,65862,0,0
31009658630000,9,65863,0,0
31009658640000,9,65864,0,0
31009658650000,9,65865,0,0
31009658660000,9,65866,0,0
31009658670000,9,65867,0,0
31009658680000,9,65868,0,0
31009658690000,9,65869,0,0
31009658700000,9,65870,0,0
31009658710000,9,65871,0,0
31009658720000,9,65872,0,0
31009658730000,9,65873,0,0
31009658740000,9,65874,0,0
31009658750000,9,65875,0,0
31009658760000,9,65876,0,0
31009659300000,9,65930,0,0
31009659310000,9,65931,0,0
31009659320000,9,65932,0,0
31009659330000,9,65933,0,0
31009659340000,9,65934,0,0
31009659350000,9,65935,0,0
31009659360000,9,65936,0,0
31009659370000,9,65937,0,0
31009659380000,9,65938,0,0
31009659390000,9,65939,0,0
31009659400000,9,65940,0,0
31009659410000,9,65941,0,0
31009660760000,9,66076,0,0
31009660770000,9,66077,0,0
31009660780000,9,66078,0,0
31009660790000,9,66079,0,0
31009660800000,9,66080,0,0
31009660810000,9,66081,0,0
31009660820000,9,66082,0,0
31009660830000,9,66083,0,0
31009660840000,9,66084,0,0
31009660850000,9,66085,0,0
31009660860000,9,66086,0,0
31009660870000,9,66087,0,0
31009660880000,9,66088,0,0
31009660890000,9,66089,0,0
31009660930000,9,66093,0,0
31009661100000,9,66110,0,0
31009661110000,9,66111,0,0
31009661120000,9,66112,0,0
31009661130000,9,66113,0,0
31009661140000,9,66114,0,0
31009661150000,9,66115,0,0
31009661270000,9,66127,0,0
31009661280000,9,66128,0,0
31009661290000,9,66129,0,0
31009661300000,9,66130,0,0
31009661310000,9,66131,0,0
31009661320000,9,66132,0,0
31009661330000,9,66133,0,0
31009661340000,9,66134,0,0
31009661350000,9,66135,0,0
31009661540000,9,66154,0,0
31009661550000,9,66155,0,0
31009661560000,9,66156,0,0
31009661570000,9,66157,0,0
31009661580000,9,66158,0,0
31009661590000,9,66159,0,0
31009661600000,9,66160,0,0
31009661610000,9,66161,0,0
31009661620000,9,66162,0,0
31009661630000,9,66163,0,0
31009661640000,9,66164,0,0
31009661650000,9,66165,0,0
31009661660000,9,66166,0,0
31009661670000,9,66167,0,0
31009661680000,9,66168,0,0
31009661690000,9,66169,0,0
31009661700000,9,66170,0,0
31009661710000,9,66171,0,0
31009661720000,9,66172,0,0
31009661730000,9,66173,0,0
31009661740000,9,66174,0,0
31009661750000,9,66175,0,0
31009661760000,9,66176,0,0
31009661770000,9,66177,0,0
31009661780000,9,66178,0,0
31009661880000,9,66188,0,0
31009661890000,9,66189,0,0
31009661900000,9,66190,0,0
31009661910000,9,66191,0,0
31009661920000,9,66192,0,0
31009661930000,9,66193,0,0
31009661940000,9,66194,0,0
31009661950000,9,66195,0,0
31009661960000,9,66196,0,0
31009661970000,9,66197,0,0
31009661980000,9,66198,0,0
31009661990000,9,66199,0,0
31009662000000,9,66200,0,0
31009662010000,9,66201,0,0
31009662020000,9,66202,0,0
31009662030000,9,66203,0,0
31009662040000,9,66204,0,0
31009662050000,9,66205,0,0
31009662060000,9,66206,0,0
31009663040000,9,66304,0,0
31009663050000,9,66305,0,0
31009663060000,9,66306,0,0
31009663070000,9,66307,0,0
31009663080000,9,66308,0,0
31009663090000,9,66309,0,0
31009663100000,9,66310,0,0
31009663110000,9,66311,0,0
31009663120000,9,66312,0,0
31009663130000,9,66313,0,0
31009663140000,9,66314,0,0
31009663150000,9,66315,0,0
31009663160000,9,66316,0,0
31009663170000,9,66317,0,0
31009663180000,9,66318,0,0
31009663190000,9,66319,0,0
31009663200000,9,66320,0,0
31009663210000,9,66321,0,0
31009663220000,9,66322,0,0
31009663230000,9,66323,0,0
31009663240000,9,66324,0,0
31009663250000,9,66325,0,0
31009663320000,9,66332,0,0
31009663330000,9,66333,0,0
31009663340000,9,66334,0,0
31009663350000,9,66335,0,0
31009663360000,9,66336,0,0
31009663370000,9,66337,0,0
31009663380000,9,66338,0,0
31009663390000,9,66339,0,0
31009663400000,9,66340,0,0
31009663410000,9,66341,0,0
31009663980000,9,66398,0,0
31009663990000,9,66399,0,0
31009664000000,9,66400,0,0
31009664010000,9,66401,0,0
31009664020000,9,66402,0,0
31009664030000,9,66403,0,0
31009664040000,9,66404,0,0
31009664050000,9,66405,0,0
31009664060000,9,66406,0,0
31009664070000,9,66407,0,0
31009664080000,9,66408,0,0
31009664090000,9,66409,0,0
31009664100000,9,66410,0,0
31009664110000,9,66411,0,0
31009664120000,9,66412,0,0
31009664130000,9,66413,0,0
31009664140000,9,66414,0,0
31009664150000,9,66415,0,0
31009664160000,9,66416,0,0
31009664170000,9,66417,0,0
31009664180000,9,66418,0,0
31009664460000,9,66446,0,0
31009664480000,9,66448,0,0
31009664690000,9,66469,0,0
31009664700000,9,66470,0,0
31009664720000,9,66472,0,0
31009664730000,9,66473,0,0
31009664740000,9,66474,0,0
31009664750000,9,66475,0,0
31009665290000,9,66529,0,0
31009665300000,9,66530,0,0
31009665310000,9,66531,0,0
31009665320000,9,66532,0,0
31009665330000,9,66533,0,0
31009665340000,9,66534,0,0
31009665350000,9,66535,0,0
31009665360000,9,66536,0,0
31009665370000,9,66537,0,0
31009665380000,9,66538,0,0
31009665390000,9,66539,0,0
31009665400000,9,66540,0,0
31009665410000,9,66541,0,0
31009665420000,9,66542,0,0
31009665430000,9,66543,0,0
31009665440000,9,66544,0,0
31009665450000,9,66545,0,0
31009665460000,9,66546,0,0
31009665470000,9,66547,0,0
31009665480000,9,66548,0,0
